title,imdb_id,author,date,review_rating,review_title,review,likes,dislikes
Avengers: Endgame,tt4154796,ymyuseda,"Apr 23, 2019",10.0,Absolute Perfection End Game,Rating 10/10 Absolute perfection end game !! Good acting performance to all the characters. Great cgi's. Truly epic & perfect ending to a long journey of marvel movie. Go see it you wont regret it !! Perfection Marvel Endgame !!,1.1K,1.1K
Avengers: Endgame,tt4154796,rjcattermole,"Apr 23, 2019",10.0,The best Marvel Superhero movie ever and also the epic conclusion to the 21 movies in the MCU,Avengers: Endgame is above all the best Marvel superhero movie to date. This is also the best and epic conclusion to the 21 movies in the first 10 years of the MCU. This is the epic culmination. The best storytelling ever told.,984,950
Avengers: Endgame,tt4154796,monks_89,"Apr 23, 2019",10.0,Perfection,"Unbelievable. For Marvel to pull this tour de force of a film is unreal. 21 films. 21 films culminating in the conclusion of endgame. The scope is incredible, I will only say it's definitely one of the best Marvel films out there, and there are many. I don't want to spoil anything. Watch it!",869,841
Avengers: Endgame,tt4154796,danielsthamer,"Apr 24, 2019",5.0,Why?...,"I'm a long time MCU fan. Been here since good old hulk days (let's not talk about that). But this movie is NOT what it was all cracked up to be.

There are so many things that just go unexplained. Stuff just happens for no reason. Eg Cap picking up Thor's hammer.

Thor is utterly and COMPLETELY RUINED. Why the Russo brothers thought it would be a good idea to make most people's favourite character fat and pathetic I will never understand. And to be honest that is what ruined the film for me the most. There was absolutely no benefit from doing that. Why spend all that time getting Thor's new axe and all this power to then take it all away? He'll just become one big meme now. Hulk still wasn't made useful. Even hulk in the first avengers was better than this ""professor hulk"". The film was confusing as hell and made absolutely no sense timeline wise. This is probably going to be a generally unpopular opinion but I think genuine MCU fans will agree with me when I say Infinity War was better. Yes Endgame was sad and it made me cry my eyes out but I was also crying because they ruined it. It's not hard to please MCU fans. It really isn't.",744,800
Avengers: Endgame,tt4154796,vert2712,"Apr 23, 2019",9.0,The zenith of the MCU franchise.,"I feel like I'm wasting my time writing down my thoughts about Avengers: Endgame, because nothing I (or any critic) could say about it would ever dissuade a prospective viewer from seeing it. But after having had the chance to watch it at a preview screening, I can't help but say a few spoiler-free words.

I'm not your average fanboy -- most long-running franchises have bored me at this point, and I couldn't care less about the newest Star Wars episode or whether there will be another film set in the Harry Potter universe.

But Marvel films have been consistently watchable, with many solid entries and a few great ones (Winter Soldier, Ragnarok, the first Guardians of the Galaxy among others). And after Infinity War ended with a cliffhanger, I was looking forward to the conclusion. Boy, was I not disappointed!

Very few highly-anticipated movies live up to the hype, but Avengers: Endgame is one of them. It's the perfect follow up to Infinity War, and the absolute zenith of the Marvel franchise. It's hard to see how they'll be able to top this one.

It's surprisingly inventive (even when you know where the story is headed, the plot takes a few tangents getting there), emotionally engaging (a few people were crying in the theater) and surprisingly funny (this is probably the most I've laughed in a Marvel film since Thor: Ragnarok). Visually speaking, it's a true spectacle (topping Infinity War in the 'epic battle' stakes), and even though it's three hours long, it doesn't feel bloated. The only times I glanced at my watch was because I was hoping there would be more time before the end.

Yes, it's a superhero movie, but an immensely entertaining one (especially for fans who have seen all the pictures that came before it: there are tons of references and inside jokes to reward the faithful).

If ""Return of the King"" managed to win Best picture at the 2003 Oscars Avengers: Endgame deserves at least a nomination. It's as good (and in many ways better) a conclusion to a fantasy/genre series as the Peter Jackson film,.

Go see it.",806,717
Avengers: Endgame,tt4154796,jaacy-84600,"Apr 23, 2019",10.0,"Action,Happiness,Sadness and pure joy!","I laughed , cried and was speechless. 3 hours well used. It was a perfect ""ending"" of the Avenger Movies. I will watch it again and again and again. 10 points well deserved!!!",753,729
Avengers: Endgame,tt4154796,andreas-27645,"Apr 23, 2019",7.0,My honest unpopular opinion.,"Will probably get killed with dislikes, but hear me out before you come at me:

To set things straight; yes this was a good action movie. Was it more than that? Not really. Let me explain why.

1. The whole thing about fortnite, hulk-dabs and fatty-Thor was really .. unnecessary. I really love how Marvel use humor in their movies - but this is reaching.

2. I love paying for long movies, but I hate checking my watch mid-playtime. It felt like some parts of the movie could've been clipped out to keep the flow going a little better.

3. The last fight scene has been named by some as one of the best ever on screen. I have to disagree. The clash was both very messy and clumsy. It was hard to focus on what really happened, and it felt like they had to bring just everything without thinking about how it looked on screen. Personally I felt nothing special about it, and there were really never a point we're i wondered if our heroes would prevail...

To sum my review up; Marvel has ended one of their best series, and they did it in a decent way. Sadly it feels like they are trying to please more children, especially when they force stuff like Fortnite and dabbing into the movie. I'm disappointed, but yet I had a good time.",688,755
Avengers: Endgame,tt4154796,eliasfarah-30738,"Apr 24, 2019",7.0,Epic movie but no where near 10/10,"*Packed with MANY spoilers*

Let's get real. This movie was so massive, but it has sooo many plotholes! Make no mistake I love Marvel, but this movie was not the best that's out there from the MCU. I loved how the movie pays homage to the previous films, I thought that was quite clever. But I personally expected way more action earlier in the movie.

Thanos snapped half the universe in IW. But we didn't really get to SEE the direct impact on Earth in this movie. No chaos. No news. Just a ... quiet depressed world? Really? I wanted to feel anxious and feel like all hope is lost but it never really got there. Even during collecting the stones from the previous timelines.

The attack on Thanos in the opening scene was lame. This guy was meant to be a massive villain that the MCU has been building up for a decade, and his death was over in minutes. Captain Marvel's lack of screen time didn't make any sense, she's so powerful yet was hardly there. I get that the writers were focusing on the original 6 Avengers but there were scenes where it would have been interesting to see her in. Yes, this is the Avengers fight, but it's also Captain Marvels universe that has been affected, so not seeing her as involved as Ant-Man or Nebula was disappointing. Oh and obtaining the Soul stone... Nebula couldn't warn Black Widow and Hawkeye about what was coming? Seriously?? Not something you want to mention beforehand?

How did Thanos's ship time travel without a) starks tech and b) the Pym Particle. HELLO THE SHIP WENT SUB ATOMIC INTO THE QUANTAM REALM AND TIME TRAVELLED. What did the 2014 Nebula do to make this happen? And no one noticed a massive ship come shooting out of the time machine and out of the Avengers base?!

When Hulk reverses the snap... again we don't know the impact it had on Earth / the Universe. What actually happened? Was everything reset back to 2019, or were the people that turned to dust returned into a new time (5 years later?) and if so why was Peter back in highschool?? And what about the people that were already on Earth, were they also set back to a time right before everyone dissappeared? I guess we see Cassie (Ant-Man) all grown up at the end, but come on... this was a MASSIVE ISSUE and it was not explained in any way whatsoever. I get they wanted the dramatic entrance of the dusted superheroes, but even after the mega action scene at the end there was no explanation of how half the universe came back into life.

The movie also never really showed us as an audience the 1 in 14 million ... chain of events that led to the win. Could anyone else have snapped their fingers and dusted away Thanos and his clan? Again... no proper explanation.

Tony stark starting the MCU infinity saga and also ended it, perfect... and giving him the appropriate screen time at the end. What about black widow? Couldn't Hawkeye bring her body back? Couldn't someone else travel to where she was and get her body? They just left her there to die alone?

For a 3 hour movie you'd expect more of closing story or better explanations, but instead time was wasted on a slow start to the movie. Nonetheless I still enjoyed this movie and it will come to grow on me more and more, but I'm always going to have these questions in the back of my mind every time I watch.

Oh... and don't get me started on the time travel MESS.",671,657
Avengers: Endgame,tt4154796,nickgray-12862,"Apr 26, 2019",7.0,Emotional but bit messy.,"So it all ends. I have loved most of the MCU, some have been too predictable but I awaited after IW to see how it would all pan out. Firstly some of my favourite characters are a joke. Please don't dumb Thor or Banner/Hulk down, not necessary. Great starting scene, then slow dramatic next 1.5 hours. It builds to the time travel reversing all section with too many plot holes. We've all seen other time reversing movies who have done it so much better. The last hour is spectacular, great to see all the gang back but it feels rushed. Emotion runs high and defo not a kids film in my eyes. Cap is great Stark is amazing but everyone else feels like there just there. What I loved was the beauty of the final scenes, wonderful score and saying goodbye to old friends. Overall wanted more, but even far from perfect is still pretty good.",683,622
Avengers: Endgame,tt4154796,majoreasy,"Apr 29, 2019",4.0,Good but a mess in the story department...,"A nice production for those only interested in action sequences but not so great for those wanting closure of the Marvel story line...

The best part of the film is that it brings together all previous Marvel movies to drive the plot... And the worst part of the film is it brings together all previous marvel movies to drive the plot... because it seems the production team don't really know the stories that ran before... Anyone who follows the stories (from the movies, not the comic) will know there are much easier time points to collect each of the stones... The drama created by making this 'collection plan' much more difficult than it needed to be, added at least an unnecessary hour to the movie...

Other plot points that didn't sit well with me and reduced the enjoyment of the movie, are...

1) Thanos 'killed' 50% of the ""good guys"" and he's hailed as a super villain... Tony 'killed' 100% of the bad guys and he's a hero? Don't heroes learn from their own pain and sufferings and on principal refuse to inflict the same misery on others?

Surely, other than Thanos and a few of his more loyal subjects, the rest are simply following orders... (On another tangent, Thanos seems to really believe in his cause because after he killed off half the universe, including his people I believe, he lived alone and not with an army of servants and subjects for him to rule as a king... That's honourable...)

2) they didn't reverse time... Just brought everyone back with a 5 year time gap... People should not behave normally when loved ones they haven't been with for 5 years suddenly reappear... Those who have survived those 5 years didn't get their memories and aging removed, right?

3) how did Thanos and his gang all time travel while the avengers are so calculative about one person 2 trips?

A 30 second segment showing Thanos instructing his people to mass produce the Pym solution for time travel would have closed this plot hole.

4) always disliked Captain Marvel because she is so powerful that no other super heros need to exist... And still... She is so concerned about other worlds that she couldn't be bothered to be present for the start of the biggest battle her home planet is about to face... when every known superhero showed up at the right time and right place...

And later, the battle actually showed she's not all that great... So her weakness is she sweats the small stuff, can't see the big picture and not available/functional when needed?

4) If they can bring back Gamora, why can't they find a timeline to bring back Natasha and even Tony? Superheros really don't like to plan and think things through... (Same as when they don't seek the easiest points to retrieve the stones... With zero time pressure for planning...)

5) speaking of Gamora, the Gamora who came with Thanos don't know the guardian crew at all... so even though she's not 'evil' like the old Nabula, she wouldn't be friendly like she knows they are the 'good guys'... Based on the time line, she doesn't even know Quill yet... So she should view him and them as the enemy in the battle...

6) Nabula... If she killed her historic self, shouldn't she just drop dead in the new timeline? Grandfather paradox anyone?

7) what's with that special scene where all the women heroes joined together to show their power? To me, that's totally sexist...

Speaking for myself, I enjoy male and female superheros for their individual powers and weaknesses... Once a person reaches superhero status, in my mind, they crease to represent a gender (other than those gender/age stereotypes to generate laughs and endearment...)

Having al female scene shows me that the production team are so hung up on being politically correct that they generate a reverse sexist scene to feel they are all inclusive... Sigh... These same people want a female James Bond / Indiana Jones but not a male Mary Poppins / Eliza Doolittle... And they think the rest of the world is sexist... The self proclaimed tolerant and inclusive are starting to paint themselves into a corner...

8) while it's nice to see Bruce and the Hulk getting along...an unangry Hulk takes away what makes the Hulk a character...

Remember these famous words? ""You wouldn't like me when I'm angry""... that's gone now... Sigh...

9) speaking of which... Why on earth would the Hulk go into battle in an amour suit? Surely that was made for Bruce when the Hulk refused to come out to play?

How would the Hulk fit inside and why would he need it? That's taking power away from the Hulk and it pissed me off...

10) if the Ancient One knows and sees all possibilities... Even knowing when Dr Strange will show up... How did she not see the Hulk coming to ask for the stone?

11) Loki's escape with the tesseract surely would have spun an alternate time line... Since there is only ONE tesseract... Then much of the previous stories wouldn't really make sense if Loki had it almost immediately after he lost it ...

12) Captain America basically anointed the Falcon to be the next Capt? *Roll eyes*...I think the Falcon already has a lot going and Bucky should be a better successor... In any case, we won't see Thor succeed the iron Man suit because he doesn't really need the extra edge... Bucky is a super soldier in the same vein as the Capt. And should have been his first choice for a successor...

13) did Captain America just ignore world events for the last century while he hid with Peggy? (& what did he do after she died... Surely she can't live as long as he... Wouldn't he simply come back to the 'present' having enjoyed a full and loving life, and not yet as old as he became?) ... The Production team might wish to rewatch Highlander...😋

He never got the itch to help the 'current' Captain America fight injustice? He resisted the urge to pass on information that might help the avengers as he had lived through all the events before? (I know, I know... Can't/shouldn't change history... But how could he resist, for someone like him who loves to lecture and lead?)

14) the biggest plot hole of all and the one that buried the movie for me... is...

The Thanos that was in the battle came from before the previous movie right? (Infinity war)...

If Tony Stark kills Thanos in this movie... That means none of the previous movie plot could have happened... Nobody was ""killed off"" (not even Loki...)... Nobody lost/gained 5 years of their lives... Thor didn't need to get fat, none of this movie should even get started...

That's the devil when idiot film makers dabble with time travel in a non-time-travel movie... Adding this means they can't take care of the details properly...

The above are just the main plot annoyances... And there and many other smaller ones which prevented a truly epic movie experience...

3 hours is a long movie and much of it unnecessary if they tightened the plot to make more sense...

So, while the movie is good...I wouldn't selectively watch it again... Which to me is the benchmark of a great movie.

I'm torn in giving a rating... I want to give 7 based on the scale of the production and emotional ties it has on me from all the previous Marvel movies...

But the constant I'm jolted with throughout the film killed much of my buzz and for that I want to give it a 2... S

to be fair... it'll get a 4 overall to balance both sides...",692,578
Avengers: Endgame,tt4154796,Mardolin,"Apr 23, 2019",8.0,A little bit underwhelmed,"Don't get me wrong, the movie was great, but would I watch it a second time? Probably not - until the DVD comes out.

I've seen infinity war at least 5 times, and it's one of my favorite films.

That being said, i will compare the two movies for sure, and I just disliked the pacing, it was all over the place. Some Characters felt off, and some got little to no screen time, where others had too much.

It's just too many characters for one movie, even though infinity war did it much better, with just as many characters. I just can't put my finger on it.

The fighting scenes were alright, the first half lacked action, but the second half delivered some good solid scenes, nothing groundbreaking, but fun to watch. They can't reinvent the wheel, neither do they want to. They stick to what works, and that's alright.

All in all, the movie was a close 8/10, the fanboys who give it a 10 are just blind to accept the mistakes the movie made. It's not a perfect film, even an 8 is really generous in my opinion. The Movie works with nostalgia and gives fans of the MCU the things they wanted, more or less.

Still thinking Thor 3 was the best MCU movie. Sue me.",632,637
Avengers: Endgame,tt4154796,f-53380,"Apr 25, 2019",7.0,That's not fair to Thor,Anyone of Thor's fans wouldn't accept Marvel's adaptation of Thor. They ruined Thor this character just for making him as the funny elements of the film,620,641
Avengers: Endgame,tt4154796,CriticalThinking2,"Apr 29, 2019",6.0,So much potential lost ....,After Infinity War I had huge expectations. Unfortunately I think it doesn't follow the comic book at all because they wanted some kind of closure of the story. I saw a lot of 10 star reviews and I cannot believe the majority of people like this movie more than Infinity War. I'm not saying it wasn't entertainment to watch but the feeling is that all heroes were forced to fit in a movie paying a big price to the story. There are moments in the movie where the rules from all other Marvel movies are broken and characters which were build over hours of screen time were reduced in order to make space for others. The story is average at best with big flaws.,627,561
Avengers: Endgame,tt4154796,philipp-buchecker,"Apr 23, 2019",2.0,"OK, but not as epic as expected","Not sure if it's a good idea to write a review here, as it seems, that Fanboys are rating down carefully considered reviews, just because they are not praising endgame, but so be it.

I was not really disappointed, but I was also not stunned by this movie. It had a lot of shortcomings, logic-flaws and humor that simply wasn't funny or jokes that were somehow not fitting into the storyline. Some characters developed in a direction, I personally did not like and the overall ending to the movie seemed rushed and somehow chaotic.

Overall it was a decent ending to this MCU phase, but as always, it's down to personal preference if you like a movie or not or if you wished for a different storyline.

There are too many things, that were illogical:
Nebula not telling the guys what it takes to get the soul stone
Tony Stark not even questioning why Pepper is in the end-fight and not taking care of their children
Depressed, fat Thor
Captain America being able to use Thor's hammer
Captain America living a life with his girlfriend without someone remembering it in their timeline
All of a sudden, all dead heros appear out of nowhere - all coming from Wakanda - how the heck did they know and gather in the first place?
If you haven't seen Captain Marvels end credit-scene, Captain Marvel would appear right out of nowhere in this movie and everyone would wonder why.


Thor being depressed and fat and this Softie-Version of Hulk were the main character developments I also did not like.

Personally didn't like Tony Stark being killed, but one saw that coming. After all, his story was told. Captain America living another live at least got him a happy end, although and illogical one. The hairstyle of captain Marvel ... ok, let's not talk about this one.

There are certain scenes that are indeed epic, overall, the movie was entertaining, but I honestly liked Infinity War more.

Cannot tie this to specfic reasons, it's a combination of all the aforementioned elements, that simply didn't do the trick for me to make it an epic movie.

Considering myself being a big fan of the MCU franchise, I think all fans should see it, but if you are at least somehow interested in a decent and logic storyline, be warned you might not be too overwhelmed by this movie.",599,574
Avengers: Endgame,tt4154796,thomasdekoning1996,"Apr 23, 2019",10.0,"The most satisfying ending, just like the Russo's said.","This movie proves the Russo brothers are in a league of their own when it comes to closing a franchise this big. In my opinion they pulled of the most satisfying ending this story arc could have.

It's nothing without its previous 21 movies. Must watch for every movie fan.",537,539
Avengers: Endgame,tt4154796,tkkristensen,"Apr 23, 2019",7.0,Infinity war is head and shoulders above Endgame,"Endgame is a good movie, but not a great one.

Is it a fitting end for the 20+ movies, hell yes, but still it´s falls short in way too many areas.

The plot is what all thought it would be about, with some small twists, but the first 1,5 maybe 2 hours could have been much shorter.

When things start to pick up, and we get the epic show down... well... It´s one big LET DOWN :(

Again it´s a good movie, but great.... no way. It´s really a disappointing ending to so many great Marvel movies, as the big battle is over and done before it even starts.

Maybe I had too high expectations, and many will disagree, but damn im bummed out about the ending.",480,476
Avengers: Endgame,tt4154796,WebHead62,"Jun 2, 2019",1.0,Terrible Ending to a 22 movie Arc,"I want to start out saying I love all the Marvel movies leading up to Endgame. I loved Infinity War because it seemed to be setting up a terrific conclusion to the original 6 Avengers story arc's. I was very wrong. Let's start with Tony's Arc. In Ironman 1 Tony is told you are a man who has everything and nothing. In Ironman 2 we find out his dad was distant and cold to him, and in ironman 3 he is getting panic attacks because he thinks it's up to him to save the world from all threats. So in Endgame he finally gets everything that's important. He becomes a Dad and husband and... was proven right by having to die saving the universe himself? Why? Because we are supposed to believe Tony can't retire? Of course he can. Didn't he say to Steve in AoU ""isn't that why we fight so we can end the fight? So we can go home?"" Tony wanted to retire. Tony's arc should have been about being a good dad like his father never was and finally becoming the man who has everything important. He should have learned that he doesn't have to do it all on his own. Team work should have won the final battle. What's the point of finally getting all the Avengers together if it's left to one man to sacrifice himself to save everyone? Tony's ending was not satisfying and it was not the end they have been building towards from the beginning. Now let's talk about the real tragedy in this movie. Steve Rogers character. We know he is a good man who always does what he believes is right. He calls Home the Avengers facility and says he can't ignore a situation that's headed south. He loved Peggy but found out she had gotten married and had a happy life and he tried moving on with her niece. This storyline was ignored which was ok because most of Steves storyline in the MCU has been about saving Bucky. You remember him right? Steve didn't seem to for the entire movie. Instead of thinking about Sam and Bucky and all the people they are going to save if their plan works when they find Thanos in the beginning of Endgame Steve's just looking at the Peggy compass that he hasn't looked at in at least 3 movies. Why? So we can all forget about his actual character development and think it's a great ending when he goes back in time to be with Peggy. I'm just going to ignore all the plot holes associated with Steve going back in time and just focus on the character assasination this commits. This means the same guy who says he can't ignore a situation headed south, who never ran away from a fight, who said I'm with you till the end of the line"" to Bucky is just going to live out his life in the past never saving his friend from being a brain washed assassin, never saving his other friends parents from being killed by his best friend, never stopping any of the thousands of bad things he would know are going to happen? That's not Steve. The writers never let Steve get a personal life. He never found someone after Peggy and he never had anything except the Avengers. He was the one that was set up to die. The final battle starts with what is probably the most epic scene in comic book movie history but fizzles our soon after. Doctor Stranges plan makes no sense. How was this the only way they could win? Why couldn't Captain Marvel snap? Why couldn't captain Marvel just fly the gauntlet to another galaxy? Why couldn't Doctor Strange open a portal and drop the gauntlet on some random planet? In Infinity War why didn't Doctor Strange use his portal to go to Wakanda and tell Thor to aim for the head. The characters powers were very inconsistent for the first time in the MCU. Why was Thanos with no infinity stones able to fight Mjolnir and Storm Breaker but Thanos with all 6 stones would have lost to Storm Breaker if Thor would have just aimed for the head? Why can Captain Marvel fly through a huge spaceship 10 times but she gets knocked out after one punch from Thanos? Why does no one attack Thanos at the same time as someone else? Where's the big team up? You would think getting everyone together for the first time would have been the only way to defeat Thanos, but you'd be wrong because it's all about Tony stark. Even Steve picking up Mjolnir means nothing really because it has no affect on the end of the battle. Thor and Steve could be taken out of this movie and nothing would change. They do nothing of importance. This movie seems so disconnected from Infinity War that it's boggles my mind how this movie has the same writers and directors as Infinity War and it was filmed at the same time as Infinity War. How can you get one so wrong and the other so right? It seems clear to me that the writers and directors decided that Tony was dying and Steve was going back to the past no matter how much their story suffered from doing it. It's like they had a check list of things to put in the movie without actually making a good story that fit in with the rest of their movies. This is by far the most dissapointing ending to anything I've ever looked forward to.",483,453
Avengers: Endgame,tt4154796,hamidrezaie-26412,"Apr 25, 2019",6.0,Really messy,"2,5 hours of nonsense and gigantic plotholes. 15 minutes of action which is a total mess. CGI looks good, bit dark. Thor, one of the strongest badass characters in Marvel Universe is a drunk fat dude, does not make sense. Cap. America who can use Thors Hammer suddenly with lightning abilities, why? Cap. Marvel is OP, shows up randomly does huge amounts of damage and dissapears again list goes on and on... Iron man is the only character in this movie who deservers credits in my opinion. Infinity war is way better, its really overrated.",468,439
Avengers: Endgame,tt4154796,jazzygb,"Apr 24, 2019",4.0,"Very, very dissapointing - Aimed at 6 year olds and should be called Iron man & Captain America (contains spoilers)","Firstly, let me start off by saying that I know it must be difficult to get the balance right for a film with so many characters.

One of the reasons the original 'Avengers Assemble' movie was so good, was because they did just that. They had different tiers of bad guys, so Thor & The Incredible Hulk (class 100 characters in the Marvel Universe), were fighting the big guns (Loki and the biggest flying aliens), whilst Captain America & Iron Man dealt with the smaller guys and stopped the nuke.

This unfortunately didn't happen in Age of Ultron where you had Hulk and Thor fighting exactly the same enemies Black Widow & Hawkeye, but they seemed to get back on track in ""infinity Wars' with Hulk fighting (briefly) and losing to Thanos, as did Thor & Loki.

That's okay though, Hulk would surely get his revenge in End Game... right?

WRONG!

The hulk doesn't even have a fight!!!! Arguably THE strongest being in the marvel universe with immeasurable strength and the 'strongest there is' and he doesn't even throw a punch... not once in the entire film!!!!

Everything he does Banner could have done and even Ant Man had to save him from drowning...I mean ffs!!!

Marvel have totally undervalued the Hulk and he may as well have not been in the last 2 films.

Captain America picks up Thor's Mjolnir and not only that but can all of a sudden summon Thunder & Lightening too.

Thanos is able to fight and defeat Thor, Iron Man, Captain America and Captain Marvel... even WITHOUT the infinity stone glove.

There's not one memorable fight scene in the entire film and the person who gives Thanos the longest fight is (class 10 rated) Captain America.

The only memorable scene is with Black Widow & Hawkeye which is well done, but that aside this movie really offered little of substance and is totally forgettable.

The story was like something you get watching a cartoon for young children on morning TV.

The Banner/Hulk thing was fine, but if there was a comic called the Incredible Banner, no one would buy it.

It's the HULK who is 'incredible' and he's totally marginalized for the entire movie, just to make Mark Ruffalow's acting 'shine'.

A really, really disappointing film and that there are so many 10/10 reviews on here is baffling and I can only assume they have been written by the children this film was aimed at.

A real shame as infinity Wars had set this up perfectly.

Avengers Assemble 9/10 Age Of Ultron 6/10 Infinity Wars 8/10 End Game 4/10",423,483
Avengers: Endgame,tt4154796,dekadent,"May 13, 2019",1.0,Undewhelming and Overhyped,"Endgame is a much less interesting and visually engaging movie than Infinity War. I don't understand all the crazy hype and 8.8 on imdb is stupid, this is why I'm giving it one star, to mitigate the stupidity.

As everyone expected, remaining avengers use time travel to try to fix things, yet even for a marvel movie the time travel science is confusing and ridiculous, as well as shown in a very boring way. I've seen low budget movies that had better grasp on the scientific, logical and visual aspect of time travel.

The whole point of endgame is to resurrect the fallen avengers and other trillions of creatures across the galaxy, yet while doing it avengers end up losing irrevocably even more important members of the team, and the whole thing looks ill-conceived.

A lot of time is spent on meaningless conversations, while the devastation Thanos caused across the galaxy is barely shown, negating the past and current sacrifices of avengers.

I left Infinity War wanting to see how the story ends. I left Endgame feeling that I should've waited for it to come out on Netflix.",459,429
Avengers: Endgame,tt4154796,louis-170,"Jun 17, 2019",1.0,Poor Thanos :(,One of the best comic book movie villains was ruined. Who writes this thing? Time travel? Really? Result: Film full of plot holes. Unsatisfying deaths of main characters Tony and Natasha. Previously cool - now ruined characters Thor and Hulk. I feel like Thanos today.,435,417
Avengers: Age of Ultron,tt2395427,dvo_on,"Apr 22, 2015",3.0,Felt so bland,"Everything seems so bland. The constant jibe of who gets the last word in seems forced, predictable and acts like an edit for the next scene. Coming out of the screening, there is not one scene or moment that i feel that i can walk away with in awe.

The romantic angle that was introduced lack chemistry. From out of nowhere, the characters involved suddenly had an interest for one another? Without any build up of it in past movies nor in this one, it just felt empty.

Camera angles that were purposefully shot for the intentional thrill of 3D is like any other angles used in any other 3D-movie-going-experience. I wonder when will this gimmick/trend go away.

All in all...it is still watchable. It just left a disdain taste of yet another repetition of the Marvel formula. Age of Ultron neither has the quality and magic of both Guardians of the Galaxy or Captain America Winter Soldier had.",849,849
Avengers: Age of Ultron,tt2395427,pinkled5,"Apr 30, 2015",5.0,No one was more disappointed than me,"It hurts to rate this so poorly, but it certainly deserves the low marks. There were so many things that ruined this movie for me.

1) The Storytelling - Or lack thereof. There was not a compelling story to be told here. Ultron wants to blow up the world, the Avengers try to stop him. That's all the audience ever really knows about this story and it felt flat and unfulfilling.

2) Plot? - The movie opens with our heroes in the middle of a battle for reasons that are largely unimportant. That pretty much sums up this whole film

3) The Love Interest - Totally underdeveloped. We're basically told by the script writer that these two people are in love, but never are we SHOWN that they're falling in love. It rang completely hollow.

4) The Humor - There were WAY too many jokes in this movie, and that wouldn't have been all that bad if so many of them weren't eye rollers. Many of them left me groaning.

5) Ultron - This guy appears out of nowhere and is woefully underdeveloped. Plus, he's supposed to be some kind of AI but he's constantly cracking off stupid one-liners and making facial expressions that I thought were inconsistent with what and who he was supposed to be.

6) Character Overload - There were WAY too many characters to do any of them any justice. I would have liked the film to focus on a smaller group of characters and their relationships with one another, instead, we got a who's who of the entire Marvel universe leaving a lot to be desired.

I could go on, but my heart is still aching and I don't want to talk about it anymore. I see that a lot of people liked it and I'm happy that they did. I only wish it hadn't been such a colossal disappointment for me.",768,769
Avengers: Age of Ultron,tt2395427,charzhino,"Apr 24, 2015",6.0,Grossly underwhelming (spoiler free),"Spoiler free review. Let me first start of by saying that I am not a Marvel ''fanboy'' or a DC nerd. The comic book genre of films have made it to my personal top 3 favourite genres in the last decade and the MCU has been a strong contributor to that rise. I hold the first Ironman, first Avengers and Captain America 1+2 in high regard. I did not like the direction they took with Iron Man 3 (more on this below) or Guardians of the Galaxy but Winter Soldier was a gem in terms of balancing solid action, drama and levity.

That being said, my initial thoughts on Age of Ultron (AoU) are quite negative. To me, its essentially a carbon copy of IM3. There are problems which strike you repeatedly as you progress throughout the film. The 2 biggest complaints I have with AoU is 1) the tone (comedy) 2) the script/writing.

So starting with the tone. I like to laugh as I'm sure most people do, but there is a time and place to exhibit your comedy writing skills in an action film. In AoU, its a constant, recurring and predictable theme. It's not limited to one character either, everyone is popping one liner jokes as if its the Expendables and yes, most are not funny. The timing of these moments of levity are horrible too, desensitising the viewer to any impending fear of death in battle. If the characters seem so relaxed in not worrying about possibly dying, then what suspense is needed to be held by the audience? This plagued IM3 in a bad way and its arguably worse here. The comic book films which achieved great success in this regard were XMen DOFP, The Avengers 1, Cap 2 even Dark Knight Rises! Can you imagine at the climax of Xmen DOFP if old Magneto and Storm and Bishop start pulling one liner jokes as the army of sentinels came charging at them? It would kill any tension! 2) The script. I won't say too much since this is a spoiler free review, but it really feels rushed and unorganised. I watched Fast 7 around 2 weeks before AoU and I got similar vibes. Again, its not the fact that the film is 2.5 hours long or has too many characters, that isn't am excuse since The Dark Knight and Xmen DOFP shows how to navigate these theatrical obstacles. There are a few completely unnecessary subplots in AoU and useless characters which do not impact the story overall. The villain himself, Ultron is another massive let-down in Marvels already growing catalogue of mishandled villains.

So as a summary, if you want mindless action and cool CGI, which this film does offer in the form of some spectacular visual fight scenes then you will like AoU. If you are after a darker, grounded and more moving story like the trailers promised, you will be severely disappointed. Final score 6/10 and I am being kind since Cap is my fav Avenger and they finally gave him some good screen time.",879,496
